Address,Balance
0x18363aab902ffa6387e7e8601420a1e8d393b825,101929078614151080322623
0x83770dbb2c517c9130af2e6172c20888cc8507ae,101866215758341549789464
0x6c3c39ff0f356a8999bd7f54b84ce0c157e6ad2e,101759422268172505756828
0xdbccbf58a5bd585f392b3d44e7eae0f166f57d56,101750165808375365134479
0x2fa21de676e9e9f6d9882f20bff6ad16076b21d6,101651459427472305598188
0x36b21de91920af801bb01f2e05014fb9bcc8ed6f,101306867256858029971512
0x54fb3ae3eea15ff1d6a0963716c9ba8e4bff8401,101250004400345225740161
0x63b20b77dcc79edcceb187f9ebd1d1bd3c11fc3d,101225735640415227279916
0xee5de9939059b530d3825f90a16ad5a5ead4a741,100985439975302797360865
0xbef3313669af6a6f93089ae254d1f3f4ffbd845b,100902543703611100874712
0x93089e22b14bd5b0af0e12e9921c53220d6b439d,100809587124981731752822
0xd4997b903938fee88731e77b746e67bb65fe9fe4,100807612701090638387699
0xb9bfa4a99429d56c8fab4e2b619122123a20de87,100632672978803621968874
0x46d88cb21539ab49044fc9eee404984c659394f7,100507919713567317808390
0xeb7d4199030080ee69299a437fd631dc39475d2e,100406970233244237533579
0xfb40acb35471e7218e66ec78f414a1440dce0f12,100384382233447383600397
0xe4dfb55da884923b5fc0aed7f64f6a14def27c44,100308218598215848211395
0xc033e73c4ee13fa8422dc0dfb8062ab1f595aa02,100244549721020191771651
0x802667f09d6de533390b9a9bc5e6623fe526bede,100090910259496687858899
0x0f4ed029797cc7c89e0f2a33ccb054362a564762,100034424286570727943498
0xc8dfa58d79cf90c1712ac068a560977e502b9921,99999999999999999950808
0x0d6f27636574abfcd3d4434deee964eef0dfdbe1,99825749407581996885222
0xc0a9632e16995a52d795a51d0246eb420149a1c0,99788635426097059597982
0x1c7e58e664b963a09083146e01150c5438395220,99531827926475882591036
0xbe0dd578600cca43181aba43f9876817f5883e71,99351915106070070149549
0x49032f6ff54cc5eef3595e83c5602b5656fa1982,98773676043666908914476
0xea5e3bff74d8d9d1a8cc9fb686a59288ffefbd15,98499791668468569035506
0x8a608cd10a2b860b6bbe2502afd2e2fffe2f9b5f,98481591575737114538294
0x4d6abb7c1531171126f4b08c61aa52904e02269c,98009204655993339390129
0x040074a082c5c36b14c04260eba2d67109864433,97871499453579064553711
0x59c9f3bc570a867a8430909ece39b9fc215cb979,97156771767423149676248
0x14efca67ed15d631ee4d095512709cd1d2ae87a2,96875562565983115273396
0x34d32def4ae5987ad9325da1634d805a6c734f7e,96789706419129947172686
0xda22846fd3874537c3699e4202dfd3663eeeebf0,96696206020252627761383
0x1606668989df5a8ba9165e13a5c3248ae6938a13,96637271343916395255108
0x2b7f75aa9ebcc5d68428ad19fedb82a1007ac683,94772281056278894490601
0x916bd95734d266e45b3d22f7f21993b6fc0e92cb,94664331898721433218139
0x43df4d4f943aa98e5b7ed78a2adf9dada1e05f70,94585404278951732848757
0x933b64a04f7acfa78b5193d7a02ad09ecaedb153,93626918702455533078898
0x21bdaa3bf9a5085307971310565757601342ad30,93364531532594093680435
0x3004d83342ca8e345b073d2e4236ff3ac6f3f00d,93038858859384812507651
0x4da986e2a2dd0a9699bce150aba98f4d63dd9983,92866950000000000000000
0x3fa064791ff2746d866be2d0400b0a6fe7529568,92799775830126554276402
0xf5cad88fd4622889fa9211f2513143916b120c22,92463653866677757094616
0xffa9ac95a76cd55be2893965a1e471b9cfdc7284,91801626926380165327699
0x133a70e370235e5938790f401030998cdfd7ab54,91799623131818324004932
0xad2c20928b136f2c413e220a453c4530399478c4,90970912556224898011645
0xca8d16dd868e82826d89487f36f05133b11f1dae,90954582783858059223291
0xc3831625e5d99776dcc4e8690d2d61e8dcb0e92f,89887925829796096382493
0x76405bb254aa544a535095aac8a09ad3bab009e5,89800351820857073255181
0xb8613f2fd52dd7dc0ece16fafc2b947e11bffcae,89709256649158996295715
0xca28e6bc4a4f742f476f5b60f9d71190922b77b5,89443159958544628342529
0xe9061b69e72efd36efac794f0d4db3e17327aae8,88991745998151417992319
0x837442d2632f4fbd124797fea4890f85125b6dcb,88373296728816402757078
0x54a62505cb3b64523d434aec358f7b43ed2db8e1,88306253030688735363906
0x9797b1b31afd90c89a0aa8d6fb06618826d24bd8,87850316673342091531769
0xfd59a3b2a831338cb0b0a0a68c8e2a35363e0404,87697766147720163897707
0x33beca0b35199fea4af3baa4b89fb302e246e42a,87681433773152790824598
0x90fdb32634b49da959e48d9d1079bef8d0df9bde,87028598891508353616402
0x877de819a752c59d07043cd144803c58a4f65caa,86323872489855054351523
0x05d571573655c003e56e95def38becbda833d223,85897043744206706546979
0x039a451970cc64f021a20ac54908a6d6a2c868ba,85334000722031659101433
0x24361d9412842ba1a230e19301e82a3026926e3d,84029338211768587620516
0xef088076c14db5fbbcf188973ffebf2b9f7e65f9,83553846280280321841055
0xc5c014b126854e7bc1d1b012229eef6bbce82358,83108890341008112306333
0x24907ca053f704cb26aa8bcd5b1e5accd7b227aa,83067968707773820026205
0x9b1e694cc6b054c3c113599fadc6bc0c40e3ecf5,82891414340872116319416
0x870f7b3b82153797cc1798d348c7b617db270a7d,82412751727021664434850
0xe0ae0b33a66cb969dd134e482932ef886e677b51,82205869947411456184908
0x06ce84f051ce93c2fe99344bc8c9d2bf92e64409,82105634308238730732451
0x1e3962b4021665b2ded6d46ebab42d8643401807,82029496894343651523302
0x6937d6e7e408687046f92afda1b0aafd0641a94e,82025964194690668507561
0x1a87b1b7747c4c0081914b2871e049c7e17bc32d,81784491001565835289685
0x03c531f55e1212afa037627ce848a175ced5e191,81741363425874604607553
0xab3ddb2ba94b159a00d655540ccb0c90df169431,81566387540088274109725
0xfb13ce40035fd0c38f2c767f16136f03518f00c1,81491638105795581985198
0x9a1f658996eeac5cfe1c966bf322b277a5b0ad8d,81456270242577725820802
0x666890c45cdd2e0b45efa13a00ca936fcc603bda,81382522261147398476216
0x0881e8cc5fc8681c81b595284d1659df3a39350b,81264397216634799389357
0x958b20f8e629899b4294b5d14106cb79da0a115b,80949273877078696758467
0x0c63e47b1ecc48483a2c1a35b8263acde68f7636,80172986702817658061289
0x2203ea30338dec08cfe09f8c07810138de235649,80058411508489835847688
0xefa70631dea54db6da70bd70abbef16993bd748d,80052452399692633455740
0xa085c9eceadb452bbf34d06a71b8bc26bc160090,79467112735803025794801
0x1dda754a41352c9ae7d6f882abf285afbe07419c,79283077778751983214636
0x66e4b2b8e8838e766b86f629fd4ae447af32d459,79130460167862473100112
0xb11071dfa8072dc152e5daa088eb322430921818,78765727188488292819833
0xf4a27741ba701401d83a2394d1ad5aa55d7a4a09,78323163274812807870324
0x3edb2fbdb64947b38eacd0de5eacb4628d4aa0aa,78079786639494178723821
0x64a57605df68fae70c0da4b2322179e78f4ef619,78004449476146516926625
0x23026ee675787b9889f3f12ca994acf96323c7e6,77872872948613484554853
0x1af5a3c0bd927e2ec0456af7ffe567731c5fc772,77683125789053959934603
0x4a19b4e43d6102c288aa2327fc3335dbf25ea94f,77425750280210465656140
0xd9cd57f73e96549013ee34568b1940711d01c1b5,77294357004925166587147
0xdc33043d8125075df49a0ec87f74d1ce9dee4ac0,77059793285595596682356
0x081ea66e324b0c295021e39e82b1a3ae9cf3ee39,77000617617944327523092
0x80a85c93abbeea05b81016a0ea1019eff0526269,76905766208368229722750
0xc14afbe3afc2465376064b9a9cb80088c593c39f,76790435466157529027318
0x7cf5dd499bba0fd835d85fe3bb378c87b6599e0c,76154911515570301926485
0x4fe8957a63a116248840b7c79d8fa307caaed68d,75956976480661526103271
0xaf4de3de98c2e1acd571b73f6a8a5154b2bbd35f,75755252419946053231796
0x7adc5be7313047c5e358be3d88f8d97709701da5,75609963498880608389181
0x859bee6a3c21cf43dd4e05120c1443ee361502b3,75407239766599766991264
0x6efd672e08abb7be7e9c5a3ce2c04ba247bdce3b,75152214827206194620037
0x2a29a98ab00f406ed1dac433ffc1385a793e74d4,74985032596062468635498
0x609791d42035288a20a14daf25c28e47fa1228cd,74612515357308609089577
0x77936dcbabdf4d1e0f3b497c6cd000c119f20e48,74560194958253922664586
0x401bde7a2fff51215792937425ed58e6b0c40eef,74434806280393545135968
0x6ac513164d364eaef2d2aba2beaf8fd76db6bcf8,73957555274014298806813
0x7dff277b474edcfc7afb62ef54d172201f93d6de,73850604348469460879275
0x6b2eafe115c72cac34eb04170e327c912272624e,73689138787373942145366
0x8979470363d8581f7eb1a9f641d0989c3762aff6,73667583860022968473535
0x353edb0576adb2c0843be65c09af1e1f18aadb5e,73437530026629855831090
0x99645a9761da8586e134af9827cd06ce78e25be3,73418931071780569172581
0x0983f27c55fc26d8fdd505e50564c970a09a7ded,73200178502124849111067
0xa232e4220e9a0f2df7a8bcad6c1780dc8471efe3,72697311508593974013377
0x192206f023dc8603a2fc1be28bc31301e80e738a,72591131271196837482026
0xaad314c686b80ea255c6881cd017b39e3c09d57a,72536950305145614166175
0xaf5d978e42db2c1fad050f4a7825c7aaedbd9d3f,72456609042618701706581
0x050c99270bfa569882bfc57e701041490a07c00a,72202827829444613372337
0x4f9132ad37c88c78b7ee442573601b70d9ac0b83,72093749968259094301877
0x0b2b81c409b129d7e15d704bb60eab4d84b0d0d2,72006249560863503716528
0x66add792f908dfbe52c6eb2673227df7bb345de3,71964920773165107661144
0x7bca2e69397f16a36d9979360d94496931db7839,71600536909154774339277
0x463cc337ca454b321a0324198265e65fbbae2dd2,71583122804828846909191
0x0d35d1d621b54db1cd575527b2a432c8f93f7f90,71306985316641104764422
0x93a4e4da753053e1342a71c1b2e571442847fbc5,71061861752475985545260
0x9bab40763e5edba4ea4b28020ccc8d01ad4ff35b,70851043124795294969764
0xe29b82d9d54f8b95db4b7dd4ce7ab7bcad1a162e,70843887442336457414369
0xdbd2427d2c9786d39e6d7b369a0b5142f5375827,70171977460830234832039
0x6b0427fffb826ab00fefb0e1c11cf1bc2fb20196,69446577471374922298325
0xad22f8de768c8363e6dc95c804381a4e08f3bcf4,68947069046493035617794
0xf4d706532c57945561c427a7d9714006a7d83091,68798375383958537983224
0x05ce25aa8083abed112152e30434af01f887ed8a,68751857932862533469715
0xb90501f22e478b9bd9f3f8a2119b91fd4d53d0b5,67692117841270675483660
0x1b22b0b8d24785ecc27718570c4dc74b193f4724,67340017070035181994013
0x519db92f9db437a75a6cc1733e451ae0bd39b0ac,66884035410401917966688
0x4338da1b53bb15083a0b134b89ff2eee987bee16,66550489233343661485082
0x8fda31a8be34d1a456f04d01ee5ce41642c065e3,66544299911115300152523
0xf27e511bcf15e95c5810e30ce18d0afa3db53154,66510266676404857698337
0xe114d6055e48af6f0ad9214064d5fa046218d2ea,66494977858887730956701
0xf9a97c2f06f56f7aa46961a289beb1c748af85a0,66311265848641782817935
0x30db15df679259d8949226d6fd89d60d9c160b44,66129109372593639012621
0xb83caffbaae89792401e61938e2eab9627fcbda6,66096842924462966782564
0xa278d81dfcdf394ac59372a6553b85515fbb64a5,65870594204168689275300
0xb9a412627663296977a54b065c79f3e891bcf481,65821260843584076082297
0x63940b7f3a0492b5012f57ad3d0ba04e98342054,65801198750939396741891
0x7bb403982041a08c07456d54ff9dff756af7d250,65733464554731956684011
0xbd3152b9aa7c2e0d5daa53634925379c6f09ee5d,65374289742749320598600
0x7f42f769ec5cfe93434690712c641c7b5aac7f05,65289520277567392366830
0xd5b94fbfe839242eab4c86bca119c4b19352969c,64929283723641188001036
0x52a3c709df2a18d429304833dee271f15ba774a3,64395039811106415482238
0x2bbbb5aabae0b488e59f71926b82cfc8dec26670,63883159370028076092153
0xade9e969033270656885e7f28b8e8540658826f8,63850101616597062618288
0xeec0adf7995f7eefbb2febd2b3357adca31b87de,63258993266706325066509
0x8cf3a013a308b85ca8492bdb05aafab57d083b8a,63106906376798345131233
0xc1a0a95eeecabebb15569a602bbbc5ffa69a23ea,62656827502549843226547
0xeaf77fc5497c643a99437bb78d20dfeccd7629fa,62294736556967195056950
0xf26ca357675434052fd40ba9ce4b74010f6cdf0c,61978197719561491511880
0xb8697d8b56ebaf0137cb0f1cd03a4568566c59d6,61557906940708546234719
0x960085fa7a4faeef868e4fdc77b7b1ead1e49c46,61554460268464192230430
0xf5b3f2c641a6c4ca61c0c728e276e68535e2ed4b,60883468128720197611497
0xa1257aff9fdc3d514a2f85393b97c58bc5a37552,60760073738924425254887
0x1351247b9b016004f4e2ae9b32cf1499e7ef8467,60098271504971760201901
0x2db5b0e122f7190f972f1693cdb29b7fff5fcdb2,60000000000000000446454
0xae6092bad374efde2bc1fc6f8153fbed6722af52,59639115184664957867506
0xf35e1d467ed653f541f3fc517fd2001b1b889f5d,59635364062678003272711
0x7ee4feafbc780c97d037399df6af20e79b6342e6,59634186146376345646605
0x91dda4bb7c0bb6cdde3b714bd4f8cc636bc59a8a,59347728516893081157209
0x40653601d351baa146a18c7a04007be33ad0c9c5,59006685618761988345945
0x59ecd1b53ba7d702e65f55b0298751ffccf71809,58353548445230145758559
0xb911551f2096e95a9fc3c2315074f7b59b3495b6,58292385147507048159743
0x8caf73ab0b1a35f4473b102bd89cbeba7ac27f2b,58184481117708787411960
0x1745a7215ed98069babc559499d38bb8ea4165e9,58086780078957489426014
0xc1e5edd7fdc8e497c5f815669924ce3a472d8bf7,57560270593219244440288
0x7547f96baec04f56fa129fcca7194af3ce829e7c,57455303549661234529300
0xa876138cd53ad252d8703742d4d9e759636a4366,57440637153969730383022
0xf7a0ab7af7bae08fd8b0d03549410ffc498ed4fe,57077690826615009161103
0xc6ee3ccd4cdb1625950abd86a62afca56076f10a,57049885132265661353020
0xe053f697066b56513668c3c7930e5e86c9cd0eb0,56922433126993430226648
0x0d8fb3e019c91a64e3c9a17e8224398ccdca7fb2,56914113597614070972053
0x9549db0ffed6fa533b1cc25ee79301e73ec1b307,56724821180144861743898
0xd988dc8e3f4d396343307967eee34cec4458368b,56513444874161093950748
0xc01dcac725f1a67832928d9f223d7994e7ff0bb5,56203654769913301635549
0xc7c120fbce989cbdc441e4b362a8d2a09b921b5f,56186781745247647802154
0x66bb39536a2edc303f323611cc55507c25a9b14f,55744770180712322049830
0xfcf24afad498b3d9f93293ac9c4e37df47d31891,55658875826137866720537
0x774e45e5c57c25441e76ebfd7ff248ce8a9ce4f0,55554880574962871131305
0x63eccb570b599f811b61a042598201053dadde67,55506758040757737285278
0xe60f0bf7647de816009be41888b1acd5bfed8079,55396398948658694959033
0xebb4dbf076c07829ab2fc76ba884eb4d2fe1b020,55244590663026144936697
0x99f2c6ac9cfa15cf3b88056702f1d28101efead9,55173869221923417932048
0x72a62da30cbd16dc5829b83d9eb0185f2a1b062e,54989096092793021679376
0x99178dd655b53eb501c3cd8ace5c82dcd7b42b98,54735283883509018167079
0x239a9c5b6e5760180341ce77ada4645fabf78d8a,54422162104123608482675
0x8694650ac7a089cded87014ab2677b054ae0ab4d,53910456929658848350599
0x2c8c73864ea83a320af162c69c38c59f41961d6d,53594527864982418365387
0x4fb655c9403745266cb4d69bd3658fdc15b6d56f,53406647315107630273423
0x4e1cfa8c6e0d4a681cdb362027c61e650d2aaac0,53340000000000000000000
0x5c71de7084278a9e23ced684992b3d603a53d4ce,53252461490623127734639
0xfee8f5d56370d804969d5b21c893561d982c49a2,53216664038047547861625
0x674938cacd84d9c7d4bcff4f64e1b1d55bf922f0,52772034821792277549623
0x235ae84f7789a4cfbadd6adc587e47fcf1fcab02,52697467854607555756276
0x2b5c8a9300eee41bb5e682e68635ec16b706de46,52626092133391003095807
0xf528d5fad3637f2fb0f819163d0fa2f21d9183ce,52301177705176847929108
0xd3ef87c65d744f2548122e6867439ef238e4f97c,52274339576297970854825
0x8f02cf1bb288a28fc74a1b5d2c03da44bcad4b2d,52249324396565195360795
0xa56c61485746248129e1815e7731ab01a98f901b,52019924798533195558489
0x1eb25cc3f5d6d2ddc8de0473821e8b6211ba74f6,51806277239951325980542
0xf2ed2e53f5afea6f2e8da23a43de59eb84b5dedb,51780306400129831842039
0xa62829226ead3aea330b4e0fef21788d1198c090,51551713510046078073179
0x620d2dacb588ddc227be17e08c1272c56661ea36,51550568615227115069125
0x4993986d76f97f95fd775c1d169ba00d87e3ffcb,51497188581704345981986
0x37b21af8a40c34288c2aef629df0741cb11553f1,51402803513271413105826
0x48b4071eb9ee24536ef8cff83aba062dc7f29e1a,51349282552063585210516
0x76949d1349f07f05b3dbe9f40eaf5fb334d60706,50858194724019987903758
0xec9ea13bb09c82f84c0d0088b54b1941f54d74c3,50856696237262208632443
0xbd03f487671c8f6a0c2188116bd1936538eb98d4,50788913223525097616844
0x37a06ae92f05cfb3bd41a63aa208c8f384e69603,50756926953130667533767
0x27c4d3b5fde7b9a9f3a4a47336b5fc94ca4fbc8c,50750231899292737020878
0x69f02b2aba784e7b088de3ea6ed420817e5c4c23,50546320449716114746063
0x135cbb15335306593bb1f935c4cc4f2fcece61d0,50425935906312357748253
0x8b9f0f3ef86d37063b547e395ab7b53522f782d2,50419232809743435841469
0x471cc7ba9cd5d154001901895cc8e9a8e87eb481,50262152309811210056924
0x46fbfa7c5fb5642ade94f51507678f38363fbba2,50025524430014063464817
0x8a99217e9eaa3d53979c11ba1fc24e658b15a868,50000000000008942921442
0x421ad6744230ee5d47fc4ab6b161cec772e6bbaa,50000000000000800882490
0x0bb0af9604e4c48da73fe6a08efdef5b13bc0fa0,49618014499574798775464
0x5e93c7c9b8fd093d03e3a0a2aac982ba60a667c1,49598843363390531920207
0xacf59e107a38ac45443f1ff4a7badb90d1110ff9,49434972626588686879568
0xf767aeddad2a7ee32efb3d3d2febb525482f8417,49264622624630783714027
0x467d00b26da6f150db4ed3a8063bce9a28ef1305,49181556809108299869198
0xf493dc998eee644bde2f87a808a20d22e0a83e01,49111089729584553530933
0x2eff7b44d181964bdc917a6638f4df89d6a880fc,48862420354347623197877
0x17d73187ac7bd06591d280aba14711bbd69df3b6,48734181345141618920897
0xd7878012a1f3a110b4fb481c5c1bad0e96d4c7dd,48645547774673971827040
0xd6c333e2c98f794cd3ac4ed59fbf593d3934e6a1,48026248488386423712193
0xedadc1147331567e6cfec70d6cd7d1c2be31afe5,47884782733945236229309
0x941e3f51b0c7de3061517b5404e5171f00651f37,47818695438518514262853
0x50dcdf8451bcc9977540566d552c24061bffbe5f,47354776182987313205389
0xdfcfee4eb0f092ba53f88135796295fad6536f60,47330675928869869611136
0xe87275562343567aaf5178aa63aa3e38070e4ff0,46808639058294770141327
0x7c48fe9c212a7dfaaaa1d1f60b9778519a968e06,46805174880531576115573
0x580ea926a52621d34650a7ed4e2fdc790ae45b8a,46676015208565827963460
0x5ca6a510d650cb728de52f4e0e5b0110b1229c2c,46604530057425254173209
0x082a169a0fb4543c4e44a64ebc007ecd8cc76856,46549576879651300452838
0xcc103face1916b445f1989c86c11c78b89fde5aa,46514678446521714762812
0xcb9254d6d55c1a14c0a0e0f1aa105a810ac5c700,46458010120617852069939
0xb35997b11649516ea01c0c70733a22274f1539cd,46327486042361283892361
0xacbca6313c402e21c560bba26a2d09d7759796e0,46188365919353217634734
0x29a43a9de2a2c3ef2b19e4de4f337749b0c93b71,46149598408829460110219
0x7fedca1e8583bcfdce2fc80c4e0bbfdc16562d58,46070653178346486220537
0x3d1c3881ffe5065cdd24ad1435369ee81a7fc67e,45600919185901970000000
0x58613f43cc6b731a436fef57b8ad39f6a9f204e7,45568455320953763291917
0x5692bf418272d45f981a107b0eafac38c87291e6,45354989029449208400523
0x4e71c614743973bd726ac2717c92a18c724ce46a,45074120739491193060402
0xa356ef6b00c37f1f855815bddaf469df0f7e2494,45000640691079564734058
0x9111775eee5853787d27d0c12a36cfb09899eb06,44937043885299114415362
0xd293ede9ade5a228d3207914974dbf180ccf8562,44603267582769099918758
0xb5f1c6d1e5b97a263684fcbf46ef296837981df8,44579778185144567181025
0xa219bef653bd54e3eb77e254a59f509b344a82e2,44548925460130309792812
0x0c637909f40cea244e8c588896b62bb9f30b6e13,44442731320926633137444
0x11647334c1d8b869da7d36fe27e919d2d44c612f,44345591099369249713424
0x34cabb5213b007d1823008620b8c0e88e9494518,44342841848785866497774
0x8afe9cff2274b0a85c7d50f347f3fc0df9c1502e,44334507207022312569090
0xee5f02c2a73f7044547fc5831a444a642a3a152d,44162314454971911986052
0xccdb91a430c5d28577c9a7897881cb75c40f76a4,43776281802287174787880
0x75d1df5796a9b2ceafbedee1e9e01dd2550dca8c,43526863468514424138028
0x010accf8c7c085770bd531f9ffb2ba7112ab957b,43497122192732603375345
0x0ff3172d28ea0bf3d65d4cd232d55158b5bd538d,43283941938149895348783
0x0aa1f355dc0d29d00dce4230e710c7694050c7ce,43185390082589563530289
0xaee61c1ff98135b3a8dc3aa90f59bf1f8797fbda,43150580973259831474688
0x5219b3b517421038e61d8cab352784166dcf8226,43114608174686635453902
0x3115a5dbcf2dbe9caedf449cc728ed99c5519fac,43046845794339112656313
0x2bc7c4dcb1325010b953a6614cd090512a0040e2,42879482752517490542086
0xf2feba330ddce08d3cd2c2037023a397a6a3e61b,42636560935804818848489
0xb4806f8617919cc26e8182a35d8227633496fbce,42622881312795604382988
0x059c682a52e2eb08e57734dd7fcab75966ee8625,41893253381804898039116
0x65a1356b04513a016bf78837e8550f28cd8407df,41738036208562046229528
0x2a412e58427027637aec6ae8e3faa44c55cd2ea5,41463383262515698818604
0xf2698a3cfe2c5ab590a0c053f97d2b4d321aadb3,41155796806906009477281
0xcc7f1dade9704d2d784a010ae02ba55ec2cd71b3,41141507450915390048626
0x1512658baef65e8772179a4ed6bf7b5f09a04bf2,40844570891217027481459
0x64e8c3230d3ad46d57c2dcb4b294c244a1aef2ff,40820065262060511536627
0x0d74eeb0b00c6a90142e51865f7c05473264841c,40805935120437461318186
0xdace29b1fa6be037e275a72b04a596627e5ef7dc,40307366935987810272420
0xf6b3029077e7d4b5e6ff46fd8e40fe2f28cf4242,40249782034104626291604
0xbd37848c8378bb4e1c734a7a3f0effa550f87764,40064094515188413640021
0x7800e4fb30d20f605062ae04c0cf6e6b766f780f,39976583311664444767850
0x5419da58139a223a45e7ecc60ae37096ce2ea20c,39814548760225844313673
0x8cbed12fe8b098c9f102ef0fdba3fc831f58fa45,39721591597087165648549
0x911981267dd854e6ad4301902b823fbfe5cac619,39719596074986441392181
0xe1b8a8dadbe3dc624280a46fc757fd2af92d62c0,39602519004453178222997
0x3cef120d539319c5e0649e8c199617dd935b8113,39331825787029156311193
0x3152d4b342a1d6b4351d18a24b3cf5f696972161,39242763791640844622839
0x769597e163f4d239bd571dd34f3727c40cf025cb,39169757039462083540969
0x6d3ea99bbff9b403d55a353600698f731414052d,39161188308750400666508
0xbab87eb9fdcb59ade1cbaeafc0bebf28e016e29a,39031365440631971475845
0x500c7e98d3002627f2c731917695f2d7697ec6d1,38695579721412799905944
0x9836f06e0328b25195a35850770cc84273ea19b9,38636642633771430543775
0x03ad9259a227e44886c6b1c1833c2e79379b976a,38475092922103820242895
0x31fb283eef7a3997364d12f2f0371b373d471483,38384330233403963680809
0xff118c307ea1c8647e9862895a1bb4818e2e049a,38112756574501534484794
0xee86fce8826a9e68eee7d60f8851f4e9cda16b5c,37951151824492491715876
0x7062d8f29800a583dbfe5662405a8dfdc8da2bad,37693311074240942960350
0xc9b6f338f56ff0db39ec44a4ad8a215b2c473ff6,37656562287807504215691
0x3f12bd8cc0d0bbf1d30468eb1f0a6ae77f20a295,37626458973212620788189
0x40ff46d64eec2037aa59ef477587b1daa667b523,37156847614700487299262
0xb74d385fb02f97e085640f6199b58972ce412465,36967067938150657590542
0x4e441e2d6be3fcf9d704bd508cb8b9a908c868ab,36905004802813850856050
0x07fd3a60dc1ea3bf3201689695733c7db3345900,36649736494235301933113
0x69f6e27ec11c358e8c86a68ac9aba833ab8956b1,36416219466919769924336
0xa8ac1ee6c0817f5592abd056657eb280ccc56179,36386276692461288226097
0xaa76a0159ea428576002bafcb2c62244b511cb20,36268990043527992089830
0x477b523358818792225bee001995e300b0cc2911,36145086306316831995064
0x285ff82372686565a273a73ba23863774b021b22,36049264094471111541742
0x5059853c9cd91faf0fd6dc24059efd476cb945d3,35921961881862756391536
0xb3824a4cc1fa56c6ae7c60ae659f19012e275431,35883394260279352427935
0x01fc2720a7a11e392ada782a6d353776dc87f02e,35847853404413530371475
0x041e7f4c034fdab6504798edd0f06a824c1d7cf0,35763459567175397029402
0xc39133a8d58199f9cc4b5269bdccb83f8ffe6f28,35755819845667601825070
0x8240f3afc40fe5c68bb2ea5dfc5d94a911b38ded,35621625403112290336932
0xbf441b39a4aa4971e0bd8560c015635976d772bd,35618722250539603078522
0x9bd46d1edd5ec8eeb694479cfbb0cadd910b176e,35609962996836379167455
0x66b7869eb8a5d537d6e7091f4331dd4cfc871cd0,35498937555780883560487
0x3c1ac384f7297f6e8ca4fc3ffd78f4e835677c0d,35412190054309121088659
0x7360ecae6ef94341c0f3f0a66898bb7b128c3ab1,35019951388486941651254
0x98d757c31ad5ffe156eff86743438396f55dee38,35012835764105672624942
0x62d10af14ad7921e376f1d22f629477378592bdc,34986593087310954589682
0x2fbb54ba8d34f1ae40ae0c7c2fb4bbe05c4bfedf,34944593043629953827580
0x3b1879f6089a03c1e23c51f0c333c540576f871a,34909965124601747196618
0xd256755ceb89f83d35b10c08011b86adad85bcb9,34896560883021696426434
0xe136ad8c830cba586ac5396649b354481bdcaad5,34889950378301751043166
0x0175098f56bf4b8c861b4cbc4ef43d1d125c0fbb,34750279427376515802444
0x832f1564e3a6ae6504d0d12c77975ea76d992952,34696677614541477696087
0xb765c1932bb2e825a0751f5564f0cbf0c6c26106,34676118021146428070934
0x874fd8a412633528dede138120161a99239c5f03,34538862771208773288662
0xa8d70d963cc2784aa405e288c4ca70d68c76397f,34158742674306819052885
0x9ce497257d674ffa8149d410ad0b916cf095ae74,34001357679904541135422
0x11af8d43578d1ef998e9e510e80b09ddf1c573db,33929403238013886228578
0xbaace56fc719b2c01776440806a87d0902e453e2,33901237787337360047337
0x2b47cb81e109ee61c12c29374736cb5f3d914a4a,33898731499634102530811
0x068fd25f2608b4884b239cc08d586ff026ef9ede,33884794522720909352249
0x91622f9e93db0bf9c6d2ced5a821beef0cf25efc,33703764427916186914037
0x4c822d2775c1228f3ff153f465b14c2ee4ff2df7,33701033883129884724644
0xc7ce658ebff23eddc948a844b684d84942a16db2,33696965501546439571972
0xffa2f86b27c9355adc68b26a71286ecbfdae84e7,33637745188165716492731
0x81a1f6476e474b1f7ebd96928bb201d60f43e738,33611996644443011968058
0xe969de74c8e7072b7b04bf91e7dccb5ba414b942,33481989541890588128859
0xc6f61c1deac88b62c945544fa75f8e47f785dd05,33464476387371976910216
0x5b569aa1153cb2bdaf34d7fa2b1bea6645cd0520,33421810158228943362667
0x71f3d49bb85bcf1cf6f30928a934424f31d4d9ae,33297053319157160537023
0x94c11f9ab0a5413ea52ee339473a427658ab1076,33179335858914102905937
0x8320d71bb7f7d9cfebbe4063702aa8bef1c99e36,33100308281434832025943
0x88eed6653cb255e03fcc3644befa52fd08c86a97,33064186498080335040270
0xe31e4a19cf64ca61b21d6949b38dfdff87a3ed30,32993266058635183239396
0x33ebd5df727bb69185e89b91d668cdf0a18e34e0,32949264452972234316577
0xd8bd3186de743642db0d60b1885ef6229e19a9d4,32774577540567051760041
0x530afc9ae07d0eb1587dccea0056ad8017f8c59f,32593957450074171083373
0xaa7a780e1ecc6b79ec0b5f82317e4c0b53b1ae31,32549072973089179867282
0x120c7760328b173c908c612b785b15bd4debbcca,32339023030304809356902
0xae6fe72e0de6fd79a9a874150915d96a1c77ac80,31859620936288289990530
0xf14040cf3f0c7358103915e403951cb448422baf,31847964463147365936792
0x21ee8009897144cb08aa603bce48e9edaae00a1a,31824912439046146403182
0x430c250cdd8b96178ccbd874912e554f0a14899b,31762456705927508621905
