address,airdrop_received,cplay_bought,buy_transactions,vault_sent,played,flip_count,flip_10_count,flip_other_count,total_bets,total_payouts,wins,losses,miner_upgrade_count,click_upgrade_count,bought_miner,bought_click,onchain_miner_level,onchain_click_level,onchain_balance,first_activity_block,last_activity_block
0xBC6A0F48CB667882AcBC325f15f5C0Fe2CFBee2e,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999452,12999452
0x9C622CE25a69097537B3Eee75c1db3ce28104C36,"5,631,900.8738","5,631,900.8738",2,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999465,15175747
0xc65Aa07A7134B08a558cBc29ABa93CEBdfB02a33,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999477,12999477
0x114216ec4CB160072C91109268fC13C71ADcfA8b,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999490,12999490
0x57A07e048A4DC20De692dc6e176a8E03fa14200b,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999503,12999503
0x149F71a18b95812a2A62B10B3259966CF3b8bD0B,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999515,12999515
0xF3467a2B4796C94ff72C23Eb8E5135bd76e5c149,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999528,12999528
0x321794F6653220E50EAc9766C4baaff7aEd4E1b5,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999541,12999541
0xa252d4995e5E607261bbe216E1b77Ffa4a0Fdb03,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999554,12999554
0x0bE9d3CC0d85ffB83f56A5027392aB39EC044b07,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999566,12999566
0x6699955ff3FA1b1E7d27AD87E63f5B447Ee756d1,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999579,12999579
0xF3D756A3431182eE75e9e41652e21dA76f2d97e0,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999591,12999591
0x7BC919E086b75aC227Eb7727Ca59a0938967289b,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999604,12999604
0xDAe4C51069a863af892DE3059Cc2AF12D72f05d0,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999617,12999617
0x9BEA96Bfd2ba64fFf65730116Bf3F52C2E30Ae9a,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999630,12999630
0xF13725c70d9F8fAe79933960b29c9b6e44eDD45F,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999642,12999642
0x7Fd3f8afCa9640605458BEAc0946909188C863A0,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999655,12999655
0xAE62e54aD63f3D377AeF2c0744EcBceE151a7D90,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999668,12999668
0xf1eE38B5Da893B349A0DC76255ebd4aE5B1C26aC,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999680,12999680
0x532b0d66758fCdFf0d1Ab3614478E948f6520cc8,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999693,12999693
0x135DA63a8747c6c7E5fa8b1c9aDfFF945B28fcff,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999705,12999705
0x80dd8F653EF624C7ea5Dd9262b3D2607c27C68AF,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999718,12999718
0x17a31E2C9Ee71836896364cb26EC28741fd2a037,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999731,12999731
0xc6048e46b00eF5473F95F66627140418BbC29b3d,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999743,12999743
0xE3906570ED54e003d936FB3564Acbd32338eAb57,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999756,12999756
0x078271099ED5fe72C19E0145e2b57908c8FC3244,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999769,12999769
0x39d0eF8B916aC2Ad9C2482908641d5DDFba54AAe,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999781,12999781
0x0532dA9a4248Daa5a48b4d7C6C1C8fE447B1320a,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999794,12999794
0x992201a0f99544D760aDd60F26A4805d3cf224C2,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999807,12999807
0x090B4a44F630f893509bF6741719cfE37bFFc544,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999819,12999819
0x0117ef90f2B5C7515c8447396AB9D7fbb96AfDF2,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999832,12999832
0x03a26A32a83fF45aDB72ff332C8B5955AdDb8247,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999845,12999845
0xD52a6713F3a51E8EDaFCEE8d938C707CEAb13594,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999858,12999858
0xc2e93ecFAA1CbCde01E56090e51E7D7786FBf7f3,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999871,12999871
0x3f4B700f0f0187d71F0A5B52c24D99696fc8b06E,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999884,12999884
0xB145400dA27a2497D9fC2Cd5621f2Bfd37617AF4,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999897,12999897
0x8258942af6CE44151478E3Ae2765Bd1f80d8b303,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999910,12999910
0x40cCaBeD0027FC0C494EA8e087E6C7c055C848cA,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999923,12999923
0x05501DcB43ab79332dda281fC602071c6b9E1669,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999933,12999933
0xA4231BCE4ED13E160EF96829B059839B07fA3591,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999946,12999946
0x4facD173eb1d48D72551Ce0a2d99e5e50758A961,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999959,12999959
0x4755791BF6F16B8AF3a829DafDD7C356E1A1599D,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999971,12999971
0x332B6D8e16D7452544117d61407a55Da7111BcA2,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999984,12999984
0x71EeA040D83f0A83A7bBFbc2e7509870c67Fe47A,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,12999997,12999997
0x4eC3835Ae43dfe8Cb6dB427218CE786c0a894ADb,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000009,13000009
0xbC27FFef35cd7f8cf99640Ac8398966F03DF1D2F,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000022,13000022
0x163037bf73186469B0094Cf51396A785043Df8A9,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000035,13000035
0x86C79FA5C75bB947cD9443B1E9DCb670a0546806,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000047,13000047
0x33A90F18131852d4763A353f3F70858bc8851cce,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000060,13000060
0x327e2A0d83dcd4cBad89B35CF9f768EeC81687a8,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000073,13000073
0x3cC5a66B6a9B7123CA1154ea1374C49c64C3235c,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000085,13000085
0xAdADc344eF3bf90a440504052a307fd621C35a2d,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000098,13000098
0xa9353AdFf0058de41554a20832ec5b86f763C4D3,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000111,13000111
0xEA5e00EF75dCb63084EAabb1C90Ae7FeFE4284E2,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000123,13000123
0x6D699F4D77a8FaEaca0f7DC707F9208fA956b016,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000136,13000136
0x2329665C902edB0337194e5d8776443d2e3eb14E,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000149,13000149
0x403DC6BaBD1391AF43669A28b2feD58f02081C93,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000162,13000162
0xF97c3BEAF6c90410A84cb438F5937d11ECd5AFFD,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000174,13000174
0x98370c2b3BA6f2131CB15C3e9e1fb9bE7c7385d0,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000187,13000187
0x995406173D083119C6a49b695a585955b1888044,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000200,13000200
0xd7D73A68ECEbe60D629967A9394398C4fb7fAc68,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000212,13000212
0x3Ed96fF30aEb2b6Ce49721c54b1425F31d25Cb7c,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000225,13000225
0xFC43095b89aD335a8C20ce2965b60E56F738E006,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000237,13000237
0xb408D38419fFbA51F868467CED43FDB31F78C577,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000250,13000250
0x35b66B743210b740202D2F7aDf05471a9401078C,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000263,13000263
0x354DA278fB94C7B62e42588d9BE5d7c7CA81023a,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000276,13000276
0x0200201633Dc92fdB15992FaB231a70d0bf94aff,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000288,13000288
0x4f38a7801C33C344330CDe592f0135266de6e5C3,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000301,13000301
0x97fbE2508Ab1ECDF09A09819a58A1fbb7262279c,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000314,13000314
0x95045FEc6B1bB402B047DCb1514ABCAf36Bb64B2,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000326,13000326
0x132eff2CabA32819280e0B0d646a1B650926b892,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000339,13000339
0x8364C1770d021Baa5d482DAdF2f648C911Ec6399,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000352,13000352
0x3cdd0CbAb43123698258E0C78465746736Bed4D6,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000365,13000365
0x4c8B5a97a9F9bC9B87bC23AE2cF61713bDe9bf6c,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000378,13000378
0x8c29Eb68fC673dCf15Ee2D11794Bec3Bd060D507,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000391,13000391
0x77117C5a388c53998fe64C60afD2C2Da48A1c273,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000404,13000404
0xCBa5702D51a1d2319d2a92a3D4E5F998f4c5C46A,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000417,13000417
0x6AC606d84E0210b84749Ca42Ca628B4dc1fF2E31,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000430,13000430
0xec95efbC833d586CA1e78849bFd91b1E3141F578,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000443,13000443
0x15af922e43095a0d64d2413Af7B4BF0d10F5e0EE,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000456,13000456
0x4c685E25e7c280E8C8A3276C79263D0F3480eD39,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000469,13000469
0x7713B6ad6F83114F139b4a3356Ab5A866D36dae9,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000479,13000479
0x4838504A77873F820f2D990028ee326959cE7ae9,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000492,13000492
0x3Ad4e9106Dd12B9D30F15cCC7978aA31fBC31D0B,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000505,13000505
0x100774a81DF8Bc6747746EBcC23c30F73143bE34,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000517,13000517
0xF7bC99b8F17f6Acf351543E015A798468cc2788f,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000530,13000530
0x506b51b620E078096D7E583C296071e019996d3B,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000543,13000543
0xb26ef217F24B215a2B6b97AfA0028CbF7a7081f6,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000555,13000555
0x4cf90432Ac19f79D6009439C579D8B29F2B5A285,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000568,13000568
0xDF1980285B29A9dF6F1A1a44105C7e2E90C88cB5,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000581,13000581
0xb28fc3577deE2A5630dBfa144F0a058641541c9B,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000593,13000593
0x803e47AfF8eC545749eF4fa5e563E366Bb04AaF4,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000606,13000606
0x2825CDb4A71AC7942DA889f1ff72d536a8209343,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000619,13000619
0x278C005D76700766A9Af41956e008A0d1dc691f2,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000631,13000631
0x4BAAcF01A842097f1Cbbe573B0C77Ad7AA9fa3cC,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000644,13000644
0xBC93D62c4FA87a101896117bFf938928Aa788cDd,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000656,13000656
0x0BEcC5953657aabC6241babAAF0c15706CA48074,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000669,13000669
0xbA55BDbF959DF826dA6c35487eB15FaD2164662d,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000682,13000682
0x04a52c35B9055FE8821ca0d34EF73457f5B1844E,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000695,13000695
0xD73f6E04032d75b127494432336D0271fA761110,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000707,13000707
0x0c182DaCB81A5502b3499a4afE0E8e5960C399C1,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000720,13000720
0x101FB72ca5782e61B11eCf6D525AC18F69497b35,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000732,13000732
0xf6Bf57e1250927223F6Db954af56D40Bef8673c6,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000745,13000745
0xe6886e52dD57c83CF4db86088E94f6Ad62Ee1aDd,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000758,13000758
0x71799Ed91b5225995ca23F8cec362c9DB1c13A06,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000770,13000770
0xf2123F4b641a359A1d3b5433c8abB7bcD6794Ed5,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000783,13000783
0xF9951d77Eb1518F578BBf17aD56D40a10658cE21,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000796,13000796
0xF63621208EbAC259761e5AD482Db760964158A4C,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000808,13000808
0xF328A0eB0e61393b88F1204c7Fba6AE7C1862829,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000821,13000821
0xC40dCAD571ee3F4Cb423fE5cf80bc897FFe3909f,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000833,13000833
0xbC51DAd710cC9275F22083Ec95d47102Aa373796,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000846,13000846
0xA582566722038e17815c6044baba56Ae08f0AA66,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000859,13000859
0x27584d51d6bb3541E90514D09AE257CEC7D9A44F,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000872,13000872
0x93F7ec63f7f29A301C01980b1f8506d7F6Ff3D78,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000885,13000885
0x06009b4AD8866bE4A860553D7634B5d57cB39e8d,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000898,13000898
0x387b120D3F987BC952A09554CddC0ca552D48f78,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000911,13000911
0x162b8D9D4708F9106E5e11EA30d83C3E150dCca1,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000924,13000924
0x3d613B7828Cf998eF95c7E69a56eC336fB13Ff76,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000937,13000937
0xE179DfBaBCE6222C91235002AC05A0A23E1Dd2c1,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000947,13000947
0x0c60Bafc302102daa287ca91ABa674A4A17e6eBe,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000960,13000960
0xaE8d461d793683903dDb28A6277E071BeB376Ea4,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000973,13000973
0x7F7bE181cb775C018CcD38ec8619c6bF5076aDAa,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000985,13000985
0x9d18A90cEaBd1d4bA67411D29BA22eb462Fbf42a,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13000998,13000998
0xe58d728257b78Ac11DA38b252348f265c51d8127,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001011,13001011
0x76bf78D31b69349a51EF8c7FBBc7D52d08E6aEf5,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001023,13001023
0x9b5d5b21e327e3319eCB817565e56F8a543152F2,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001036,13001036
0xeBB7af889Dc823098A8450a8bc4938e459C61A3C,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001049,13001049
0xE0EA51Ef15Ed485B681F4623fF6C5EcB1c457742,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001061,13001061
0xd46c5C095DE9aA5B23f40332E1460A04725Ad4e9,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001074,13001074
0xDe93A926D8059d9d20a93B709312bF2cd8a7046c,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001087,13001087
0x086c58D4b6b87BD244C7b70534145909fb336709,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001099,13001099
0x9ff15d24cF746a05D1cFa467a07f37D67A6c9FbD,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001112,13001112
0x5cbEbA25bdA2AFE7566B47E46e1C707f6EBb3d3d,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001125,13001125
0xdF70D5b63CffF0d837cC5349c4e52c3010eecAB8,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001137,13001137
0xeaA7c18B19D5eB1fb383EBf323bF0c723659D9C5,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001150,13001150
0x89b0eF212e85873b23cEAB55669098fC515d9319,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001163,13001163
0xe9Ef3400EB98D650B5Ff56E8072A3c6949FBa614,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001175,13001175
0xD6Cb74c5Dd5E9dCc8CddAaC013eaC51645641511,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001188,13001188
0x0AAfCD0DccAef639975c17581Be88c962E703119,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001201,13001201
0xf234A2b0baa2C7b6Bc73076A1aaB04aB551157b1,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001214,13001214
0x5D4C1D24921ff5D37789Aa4add854BeFe1109fCd,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001226,13001226
0x625b2F657187c820253919fB14fbFAA33d642622,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001239,13001239
0x4A4fCcC44bbd97568D21B8011BDB8a35C7D853c0,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001251,13001251
0x9aEa3B337F3405A436f0A4585B481978B849DBc8,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001264,13001264
0xfa8083b373e4e24f0A80CF7fbdc245F79EEF0614,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001277,13001277
0x72baBDD29054462694c65D7D3415AFd92101f1Da,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001289,13001289
0x5731a8775607F9Eb6b8B4723ff6f698770E3a3Ab,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001302,13001302
0x5eD83747b9765d5d30170147307F6CAB11f0Ae1b,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001315,13001315
0x6fE2e09EB397c79F34F731C884cf0BA27dcDCca7,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001327,13001327
0x57e9eE9F42EF2f126Da128C3343Aa3C3BC295091,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001340,13001340
0x983028D1bcd005f0d6C4539b3A2C285a41726304,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001353,13001353
0xcAEAC4ea0A8f94BBdfd44A5e7C4BEAf19Ae777cD,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001366,13001366
0x8dfD81D014D475D96B8d75ae8cd13B427bf36505,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001379,13001379
0xF38790B40Fb1577FddC06fb7731c0D308fdCD446,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001392,13001392
0x5C1ccE1954Ea57290eeD019178756ee6aE4405FD,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001405,13001405
0x4a35cecF91421193Ba405187D0828851691F701b,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001418,13001418
0x7Ac41FDa980e71962734805d1C75d3b3934aC54a,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001431,13001431
0x2248587409f9a9d92912910370632FDE2fc75D28,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001444,13001444
0x154Ba457f81a022b54dd2016c07d4e286D7E11B4,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001454,13001454
0x7e7AC3b4aBaC1062DDD54a353Bc2a460A18b020A,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001467,13001467
0xb6a89E57Ff005c39Ca667b2bE7B3C95a14204aa7,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001480,13001480
0x5A3b9d545cFE352c01B46682B18663f13933e898,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001492,13001492
0xf23C507316F062F36F1279dAfcE151c854F30044,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001505,13001505
0x2994a3998b3AE936E21B0C984829E651df255103,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001518,13001518
0xC026cbf06c568b9cbF9590684C3cf9a553BbdBd3,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001530,13001530
0x110b7D2E66b0A161e98F04659938Ff1897cF383F,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001543,13001543
0x24cD04F4D35e2554A66C23c81dE0e7b7E45079Cd,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001556,13001556
0x49eD3f1013fDba831a7B43189F4734d5b3Cb4aCB,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001568,13001568
0x6098890F987B41287D64Cf2bA4E173ca9C5CE75A,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001581,13001581
0xac3c0bD2b1BE60d5d132C76702F729cCE5350EE2,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001594,13001594
0x5DC68b82D0db1EB1a692548eE33Ee95e2EFAf50A,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001606,13001606
0x124ec5A8d772b030331b56c56bD56D5bA0ADfa78,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001619,13001619
0x1771bA74A79F99614a20a6cA687EB5B25863CaB9,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001632,13001632
0x480f34C1C0e10f1722Ff57A92B35Ee67330c5224,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001644,13001644
0x95Ab3762c7059396AeC10536B6450B66Abac9090,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001657,13001657
0x1fdC57a6Dc7335d57a26D5b99Df444CCFeBDaB0e,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001669,13001669
0x99D3a0DE37A10D5558e47aEcAF17f855eEB31D3f,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001682,13001682
0xE9D6eBeBBBd3291f58F942f0e064BE1E928A9b9c,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001695,13001695
0x5C9F7b526D804cf8ADBBDEe657F2d3984570590e,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001707,13001707
0x68ba73724f23365aFE29B8619faB287A7B8382Ab,10,10,1,0,false,0,0,0,0,0,0,0,0,0,false,false,0,0,0,13001720,13001720
